D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_27_939.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_27_939.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_27_939.jpg,0,0,0,5.061365E-05
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_28_038.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_28_038.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_28_038.jpg,0,0,0,7.03957E-05
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_28_138.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_28_138.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_28_138.jpg,0,0,0,8.742463E-05
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_28_252.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_28_252.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_28_252.jpg,0,0.3040305,0,0.31281
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_28_370.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_28_370.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_28_370.jpg,0,0.6473493,0,0.992811
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_28_487.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_28_487.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_28_487.jpg,0,0.9895677,0,2.088753
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_28_586.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_28_586.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_28_586.jpg,0,1,0,3.491142
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_28_691.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_28_691.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_28_691.jpg,0,1,0,4.897016
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_28_773.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_28_773.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_28_773.jpg,0,1,0,5.823565
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_28_855.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_28_855.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_28_855.jpg,0,1,0,6.742781
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_28_940.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_28_940.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_28_940.jpg,0,1,0,7.655086
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_29_080.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_29_080.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_29_080.jpg,0,1,0,9.234371
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_29_162.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_29_162.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_29_162.jpg,-0.2,1,0,10.1161
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_29_264.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_29_264.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_29_264.jpg,0,1,0,11.18549
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_29_366.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_29_366.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_29_366.jpg,0,1,0,12.03003
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_29_463.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_29_463.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_29_463.jpg,0,1,0,13.26796
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_29_559.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_29_559.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_29_559.jpg,0,1,0,14.4505
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_29_655.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_29_655.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_29_655.jpg,0,1,0,15.42102
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_29_756.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_29_756.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_29_756.jpg,0,1,0,16.62199
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_29_854.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_29_854.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_29_854.jpg,0,1,0,17.51043
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_29_955.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_29_955.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_29_955.jpg,-0.15,1,0,18.69837
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_30_055.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_30_055.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_30_055.jpg,-0.4,1,0,19.50591
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_30_156.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_30_156.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_30_156.jpg,-0.6500001,1,0,20.45646
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_30_260.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_30_260.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_30_260.jpg,0,1,0,21.32085
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_30_358.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_30_358.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_30_358.jpg,0,1,0,22.35152
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_30_459.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_30_459.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_30_459.jpg,0,1,0,23.31102
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_30_555.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_30_555.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_30_555.jpg,0,1,0,24.29334
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_30_658.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_30_658.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_30_658.jpg,0.15,1,0,25.24605
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_30_757.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_30_757.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_30_757.jpg,0.4,1,0,26.10514
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_30_855.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_30_855.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_30_855.jpg,0,1,0,26.9556
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_30_954.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_30_954.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_30_954.jpg,0,1,0,27.88419
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_31_048.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_31_048.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_31_048.jpg,0,1,0,28.62597
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_31_145.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_31_145.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_31_145.jpg,0,1,0,29.54615
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_31_245.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_31_245.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_31_245.jpg,0,1,0,30.1909
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_31_342.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_31_342.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_31_342.jpg,0,1,0,30.19023
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_31_446.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_31_446.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_31_446.jpg,0,1,0,30.19037
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_31_532.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_31_532.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_31_532.jpg,0,1,0,30.19042
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_31_628.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_31_628.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_31_628.jpg,0,1,0,30.1903
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_31_726.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_31_726.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_31_726.jpg,0,1,0,30.19024
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_31_817.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_31_817.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_31_817.jpg,0.1,1,0,30.18765
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_31_913.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_31_913.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_31_913.jpg,0.35,1,0,30.1635
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_32_004.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_32_004.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_32_004.jpg,0,1,0,30.18773
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_32_097.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_32_097.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_32_097.jpg,0,1,0,30.18964
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_32_187.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_32_187.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_32_187.jpg,0.1,1,0,30.18928
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_32_277.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_32_277.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_32_277.jpg,0.35,1,0,29.52203
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_32_372.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_32_372.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_32_372.jpg,0,1,0,30.16271
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_32_463.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_32_463.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_32_463.jpg,0,1,0,29.68756
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_32_555.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_32_555.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_32_555.jpg,0.15,1,0,30.12624
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_32_650.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_32_650.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_32_650.jpg,0.35,1,0,29.82014
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_32_762.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_32_762.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_32_762.jpg,0.6000001,1,0,29.69263
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_32_864.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_32_864.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_32_864.jpg,0,0.8499892,0,29.67937
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_32_947.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_32_947.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_32_947.jpg,0,0.5518066,0,29.78809
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_33_043.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_33_043.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_33_043.jpg,0,0.2680281,0,29.53476
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_33_141.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_33_141.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_33_141.jpg,0.1,0,0,28.89483
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_33_234.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_33_234.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_33_234.jpg,0.35,0,0,27.96934
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_33_325.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_33_325.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_33_325.jpg,0.5500001,0,0,27.03651
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_33_425.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_33_425.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_33_425.jpg,0,0,0,26.11287
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_33_521.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_33_521.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_33_521.jpg,0,0,0,25.1527
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_33_597.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_33_597.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_33_597.jpg,0,0,0,24.25656
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_33_663.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_33_663.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_33_663.jpg,0,0,0,23.74045
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_33_758.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_33_758.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_33_758.jpg,0,0,0,22.85639
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_33_855.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_33_855.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_33_855.jpg,0,0,0,21.97245
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_33_941.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_33_941.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_33_941.jpg,0,0,0,21.43506
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_34_034.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_34_034.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_34_034.jpg,0,0,0,21.01461
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_34_133.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_34_133.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_34_133.jpg,0,0,0,20.40184
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_34_242.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_34_242.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_34_242.jpg,0,0,0,19.97604
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_34_335.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_34_335.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_34_335.jpg,0,0,0,19.85841
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_34_422.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_34_422.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_34_422.jpg,0,0,0,19.78855
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_34_522.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_34_522.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_34_522.jpg,0,0,0,19.45364
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_34_612.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_34_612.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_34_612.jpg,0,0,0,19.43663
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_34_714.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_34_714.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_34_714.jpg,-0.15,0,0,18.90574
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_34_798.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_34_798.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_34_798.jpg,-0.35,0,0,18.7038
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_34_895.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_34_895.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_34_895.jpg,0,0,0,18.83512
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_34_988.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_34_988.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_34_988.jpg,0,0,0,18.68932
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_35_079.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_35_079.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_35_079.jpg,0,0,0,18.02934
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_35_176.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_35_176.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_35_176.jpg,0,0,0,18.33942
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_35_269.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_35_269.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_35_269.jpg,0,0,0,18.19521
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_35_354.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_35_354.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_35_354.jpg,0,0,0,17.49661
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_35_452.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_35_452.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_35_452.jpg,0.25,0,0,17.8007
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_35_545.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_35_545.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_35_545.jpg,0.45,0,0,17.57425
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_35_638.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_35_638.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_35_638.jpg,0,0,0,16.83
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_35_736.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_35_736.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_35_736.jpg,0,0,0,16.66619
D:\MtechSemester4-Project\data\IMG\center_2021_01_25_22_51_35_824.jpg,D:\MtechSemester4-Project\data\IMG\left_2021_01_25_22_51_35_824.jpg,D:\MtechSemester4-Project\data\IMG\right_2021_01_25_22_51_35_824.jpg,0,0,0,17.0245
